date,high,low,close
2002-05-14,85.4800,82.1900,85.4800
2002-05-15,86.4900,84.0500,84.5000
2002-05-16,86.0000,83.4000,85.4500
2002-05-17,86.4000,85.0000,85.6900
2002-05-20,85.4600,83.9300,84.4500
2002-05-21,85.0000,83.3000,83.4500
2002-05-22,84.3900,82.7400,84.0000
2002-05-23,85.0500,82.5200,84.3500
2002-05-24,83.7500,82.6200,83.1000
2002-05-28,83.1100,81.6900,82.0800
2002-05-29,82.0000,81.0000,81.6000
2002-05-30,82.2500,80.2200,82.2500
2002-05-31,82.0500,80.4000,80.4500
2002-06-03,80.9100,78.0000,78.1100
2002-06-04,79.6500,77.6000,79.3100
2002-06-05,80.7100,79.1100,80.5500
2002-06-06,80.9500,78.8900,79.6600
2002-06-07,78.8500,77.0000,78.3000
2002-06-10,78.8000,76.6000,76.8000
2002-06-11,78.2500,75.2000,75.4900
2002-06-12,75.9500,73.2500,74.6500
2002-06-13,77.4000,75.3000,75.6000
2002-06-14,76.7700,73.2500,76.1700
2002-06-17,77.7500,75.1600,77.1400
2002-06-18,76.9000,75.4700,75.9400
2002-06-19,75.2000,73.2500,73.3500
2002-06-20,74.0900,71.4300,71.5800
2002-06-21,70.9900,68.1900,68.7500
2002-06-24,71.4900,67.2500,69.7000
2002-06-25,71.4500,68.4100,68.6000
2002-06-26,70.5900,66.1000,70.0500
2002-06-27,72.1500,69.1000,71.9000
2002-06-28,73.6200,71.2500,72.0000
2002-07-01,72.4100,67.1600,67.6000
2002-07-02,69.4000,67.7000,68.5800
2002-07-03,70.7100,67.8700,70.5100
2002-07-05,73.9000,72.0000,73.5000
2002-07-08,73.4800,71.0300,71.3000
2002-07-09,72.2500,69.4500,69.6700
2002-07-10,71.2500,68.5300,68.7600
2002-07-11,69.7500,67.5500,69.4100
2002-07-12,71.7400,68.8000,69.2100
2002-07-15,71.0000,66.6000,71.0000
2002-07-16,71.3900,68.4800,69.0100
2002-07-17,71.6000,69.6200,70.6900
2002-07-18,74.2000,70.0000,72.0500
2002-07-19,72.7000,70.0000,72.0000
2002-07-22,72.1900,68.3100,68.5000
2002-07-23,70.0000,66.6600,67.0500
2002-07-24,70.0000,65.7000,69.5400
2002-07-25,70.0000,67.3000,69.3500
2002-07-26,69.4700,65.7600,66.4000
2002-07-29,71.4000,68.0000,71.1800
2002-07-30,72.7000,70.0200,71.7900
2002-07-31,71.6000,69.1100,70.4000
2002-08-01,70.7000,67.2200,68.2500
2002-08-02,68.2300,67.1200,67.8800
2002-08-05,68.3500,65.8500,65.9900
2002-08-06,69.4200,66.6100,67.9000
2002-08-07,69.9000,66.8000,69.1700
2002-08-08,72.0500,68.3500,71.6100
2002-08-09,74.3000,70.4000,71.8300
2002-08-12,72.6400,70.6100,71.7700
2002-08-13,73.8000,71.1900,71.9000
2002-08-14,75.0200,71.3500,74.9200
2002-08-15,76.7100,74.6000,76.5000
2002-08-16,79.9800,75.9800,79.3500
2002-08-19,82.8500,79.0100,82.4900
2002-08-20,82.0000,80.1800,81.2700
2002-08-21,82.3300,79.5500,81.0000
2002-08-22,82.4500,80.2000,81.9900
2002-08-23,81.4800,79.3500,80.4000
2002-08-26,80.8900,77.8000,79.4200
2002-08-27,80.4400,77.3000,77.9600
2002-08-28,77.0100,75.6700,76.0600
2002-08-29,77.3500,75.1500,76.6200
2002-08-30,76.3500,75.1000,75.3800
2002-09-03,75.0000,72.3000,72.3500
2002-09-04,73.9900,71.6000,73.7300
2002-09-05,72.8500,71.5000,72.1800
2002-09-06,73.9900,73.0700,73.2000
2002-09-09,74.9800,71.8500,74.5000
2002-09-10,75.6000,73.8500,75.6000
2002-09-11,77.5000,74.0600,74.2000
2002-09-12,74.0500,71.6400,71.8700
2002-09-13,72.8800,71.3100,72.5000
2002-09-16,72.7200,71.2300,72.3200
2002-09-17,73.4500,71.3500,71.7500
2002-09-18,70.9000,68.8600,69.5500
2002-09-19,66.4800,64.6500,64.8000
2002-09-20,65.4000,63.9000,63.9200
2002-09-23,63.7500,62.3700,63.3700
2002-09-24,63.3000,59.5500,59.7500
2002-09-25,63.7700,60.9900,63.0100
2002-09-26,64.8800,61.3300,62.0200
2002-09-27,63.4900,60.3100,60.3600
2002-09-30,59.8900,57.9900,58.3100
2002-10-01,61.9800,58.9900,61.1700
2002-10-02,62.0000,58.3500,59.6300
2002-10-03,61.1600,58.9500,60.0000
2002-10-04,59.5100,55.7700,56.6000
2002-10-07,58.5000,56.6000,56.8600
2002-10-08,58.0900,54.8000,57.0500
2002-10-09,56.7000,54.8100,55.0700
2002-10-10,58.4800,54.0100,57.5800
2002-10-11,63.9200,61.5000,63.9200
2002-10-14,63.8000,61.5400,63.4200
2002-10-15,68.4800,66.5800,68.4800
2002-10-16,67.0000,64.2400,64.9000
2002-10-17,73.0000,71.2300,72.2000
2002-10-18,74.2500,70.2600,74.2500
2002-10-21,75.9000,72.9400,75.5500
2002-10-22,75.6800,73.6200,74.4900
2002-10-23,74.9700,72.4600,74.6000
2002-10-24,75.5500,71.7500,72.1000
2002-10-25,74.6200,72.1600,74.5600
2002-10-28,77.5000,74.5600,76.5600
2002-10-29,77.0500,74.2000,76.7400
2002-10-30,79.4000,76.0200,78.6700
2002-10-31,79.7900,78.5000,78.9400
2002-11-01,80.5000,78.3200,80.4000
2002-11-04,83.8100,81.7000,82.5000
2002-11-05,82.0100,80.4700,81.6800
2002-11-06,81.8800,80.0500,81.5400
2002-11-07,80.0000,78.3200,78.9500
2002-11-08,79.2900,77.2000,77.5900
2002-11-11,78.3600,76.7000,77.2900
2002-11-12,79.9000,77.3000,79.1500
2002-11-13,80.3300,77.9800,79.3500
2002-11-14,80.9900,79.4000,80.7200
2002-11-15,80.4000,79.0100,80.0100
2002-11-18,80.9900,79.0800,79.1800
2002-11-19,79.4500,77.8400,78.3700
2002-11-20,81.7100,77.9000,81.6100
2002-11-21,84.9200,82.0500,84.9000
2002-11-22,85.1700,83.8000,84.4300
2002-11-25,86.2500,83.5200,86.2000
2002-11-26,86.1500,84.3900,85.0600
2002-11-27,88.1100,85.8500,87.7000
2002-11-29,88.0500,86.7600,86.9200
2002-12-02,89.4600,86.3000,87.3000
2002-12-03,87.0300,85.1500,85.2100
2002-12-04,84.8600,82.8200,83.6900
2002-12-05,84.9800,82.6000,83.0600
2002-12-06,82.7500,81.0700,82.3200
2002-12-09,81.3300,79.5000,79.5900
2002-12-10,81.0000,78.6000,80.8000
2002-12-11,82.4800,79.9900,81.4400
2002-12-12,81.6900,79.7000,80.1700
2002-12-13,80.0000,78.2700,80.0000
2002-12-16,81.7900,79.0500,81.6200
2002-12-17,81.7700,80.0300,80.3100
2002-12-18,79.6900,78.2400,79.1300
2002-12-19,80.3400,78.3500,78.6600
2002-12-20,80.0000,78.8800,79.7900
2002-12-23,81.5000,79.4400,80.2600
2002-12-24,81.0000,79.7600,79.7600
2002-12-26,80.7000,78.2600,78.5000
2002-12-27,79.1800,76.6100,77.3600
2002-12-30,77.4300,75.6000,76.2500
2002-12-31,78.4600,77.1000,77.5000
2003-01-02,80.5700,78.1900,80.5700
2003-01-03,81.6500,80.2100,81.6500
2003-01-06,84.8000,81.8100,83.5900
2003-01-07,86.1800,83.7500,86.0000
2003-01-08,85.6900,84.0700,84.1900
2003-01-09,87.0200,84.7500,87.0000
2003-01-10,88.0400,85.7000,87.6800
2003-01-13,88.9500,87.3500,87.5100
2003-01-14,88.5900,87.2200,88.5800
2003-01-15,88.6500,86.9500,87.5900
2003-01-16,87.7100,85.3800,86.0500
2003-01-17,83.7400,81.1800,81.3000
2003-01-21,81.8500,80.5000,80.5400
2003-01-22,80.7700,79.3900,79.7000
2003-01-23,81.3600,79.8000,81.0500
2003-01-24,81.5000,78.8200,78.9900
2003-01-27,79.5000,77.6100,78.4200
2003-01-28,80.4700,78.3600,80.1100
2003-01-29,80.7000,78.5700,80.3200
2003-01-30,81.3000,78.3000,78.3000
2003-01-31,78.3400,77.0200,78.2000
2003-02-03,78.8700,77.7500,78.1800
2003-02-04,78.1800,76.2500,77.0900
2003-02-05,78.9000,76.8700,77.2600
2003-02-06,78.2000,76.5100,77.5100
2003-02-07,78.1500,76.6100,77.1000
2003-02-10,78.0200,76.4500,77.9100
2003-02-11,78.9700,77.3100,77.3900
2003-02-12,78.0900,76.5000,76.5000
2003-02-13,76.3500,74.3100,75.8600
2003-02-14,77.4500,75.3500,77.4500
2003-02-18,79.5000,77.9100,79.3300
2003-02-19,79.7000,78.8200,79.5100
2003-02-20,80.0500,78.7100,79.1500
2003-02-21,80.0000,78.1600,79.9500
2003-02-24,79.9900,78.5600,78.5600
2003-02-25,79.3700,76.9000,79.0700
2003-02-26,79.0500,77.3000,77.4000
2003-02-27,78.5900,76.7500,77.2800
2003-02-28,78.4700,77.0000,77.9500
2003-03-03,79.0000,77.1200,77.3300
2003-03-04,77.7500,76.5300,76.7000
2003-03-05,77.7300,76.2500,77.7300
2003-03-06,77.7800,76.7000,77.0700
2003-03-07,77.9900,75.7100,77.9000
2003-03-10,77.4500,75.5000,75.7000
2003-03-11,76.3300,75.2000,75.3500
2003-03-12,75.6300,73.1700,75.1800
2003-03-13,78.6800,75.3100,78.4500
2003-03-14,79.4800,78.1100,79.0000
2003-03-17,82.6700,77.8400,82.4600
2003-03-18,83.5000,81.4900,82.4700
2003-03-19,82.5000,81.0800,82.0000
2003-03-20,82.4900,80.6400,82.2000
2003-03-21,84.9000,82.7600,84.9000
2003-03-24,83.3500,82.2300,82.2500
2003-03-25,84.0000,81.7400,83.4500
2003-03-26,83.2500,81.1800,81.5500
2003-03-27,82.3300,80.5100,81.4500
2003-03-28,81.9900,80.5000,80.8500
2003-03-31,79.6100,78.3100,78.4300
2003-04-01,79.5600,78.1200,78.7300
2003-04-02,81.9700,79.9000,81.4600
2003-04-03,83.4800,81.7100,81.9100
2003-04-04,82.5500,80.0400,80.7900
2003-04-07,82.9000,80.2500,80.4700
2003-04-08,80.7000,78.4700,80.0700
2003-04-09,80.7400,78.6300,78.7100
2003-04-10,79.2500,78.1300,79.0100
2003-04-11,81.2900,78.4500,78.7500
2003-04-14,80.0700,78.1600,80.0700
2003-04-15,82.8500,79.7100,82.7900
2003-04-16,84.4000,82.7400,82.8800
2003-04-17,84.4000,81.8900,84.2600
2003-04-21,84.5100,83.1000,83.3600
2003-04-22,86.0600,82.6000,85.6300
2003-04-23,85.9700,84.9600,85.7500
2003-04-24,85.7000,84.6300,85.2000
2003-04-25,85.2800,83.8600,83.8800
2003-04-28,85.5000,83.6200,85.1200
2003-04-29,86.4900,84.9700,85.6600
2003-04-30,85.6700,84.6800,84.9000
2003-05-01,86.2300,84.4700,85.8900
2003-05-02,87.5700,84.4500,87.5700
2003-05-05,88.0000,86.5200,86.5200
2003-05-06,88.3400,86.0000,87.5100
2003-05-07,87.8100,86.5000,86.6800
2003-05-08,86.7800,85.7500,86.0500
2003-05-09,87.7000,86.4000,87.5500
2003-05-12,89.2600,87.1000,89.0000
2003-05-13,90.1000,88.5600,89.9800
2003-05-14,90.4000,88.3000,88.7000
2003-05-15,89.9600,89.0000,89.9000
2003-05-16,89.8900,88.9500,88.9900
2003-05-19,88.4700,86.4100,86.4500
2003-05-20,87.2400,84.8900,85.7700
2003-05-21,86.1800,85.0800,86.1800
2003-05-22,86.8000,85.8000,86.0800
2003-05-23,85.9500,85.1000,85.2600
2003-05-27,87.9000,84.5100,87.6900
2003-05-28,88.7000,87.4000,87.5700
2003-05-29,88.5900,87.2000,87.3600
2003-05-30,88.6800,87.4500,88.0400
2003-06-02,89.0800,87.2500,87.3300
2003-06-03,85.2400,83.2400,83.8200
2003-06-04,84.9600,83.8300,84.2500
2003-06-05,84.2500,81.7500,81.9000
2003-06-06,83.2300,79.8400,80.0500
2003-06-09,82.0000,79.8100,82.0000
2003-06-10,82.9200,81.2100,81.7100
2003-06-11,84.1500,82.2900,83.9700
2003-06-12,84.9800,83.5500,83.9500
2003-06-13,84.2900,82.5100,82.7500
2003-06-16,84.5500,82.5500,84.5000
2003-06-17,84.9500,83.8000,84.3000
2003-06-18,84.9900,83.2200,84.7000
2003-06-19,85.2900,84.5000,84.5500
2003-06-20,85.2400,84.6900,84.9200
2003-06-23,84.7900,82.9700,83.1800
2003-06-24,84.1800,82.8500,83.6300
2003-06-25,84.1600,82.0900,82.4900
2003-06-26,84.3800,82.8200,84.3500
2003-06-27,84.6500,83.2200,83.4200
2003-06-30,84.2000,82.5000,82.5000
2003-07-01,83.6600,81.4000,83.5900
2003-07-02,84.8900,83.7500,84.7400
2003-07-03,84.6900,83.4800,83.9500
2003-07-07,86.4500,84.7400,86.0900
2003-07-08,86.7500,85.1900,86.2500
2003-07-09,86.3500,84.8500,85.4700
2003-07-10,85.2200,83.4700,84.0300
2003-07-11,85.2800,83.7000,84.8900
2003-07-14,86.5800,85.4200,85.4200
2003-07-15,87.0000,85.8200,86.4400
2003-07-16,87.0300,85.8500,86.7400
2003-07-17,83.9400,82.5000,83.3300
2003-07-18,84.0200,83.2100,83.7200
2003-07-21,83.4300,82.2100,82.5000
2003-07-22,83.2600,81.5200,81.8500
2003-07-23,82.7700,81.7300,82.3000
2003-07-24,82.9900,81.5100,81.5100
2003-07-25,83.7400,81.5700,83.5500
2003-07-28,83.7000,82.0400,82.5400
2003-07-29,82.8800,81.6000,81.8000
2003-07-30,82.4500,80.5800,80.9600
2003-07-31,82.5400,81.1000,81.2500
2003-08-01,81.2700,80.0500,81.2700
2003-08-04,81.3600,80.0600,81.1300
2003-08-05,81.3300,79.8000,79.8500
2003-08-06,80.6800,78.7300,79.7500
2003-08-07,80.8200,79.3800,80.6900
2003-08-08,81.2700,80.3500,80.8800
2003-08-11,81.5000,80.2800,81.0200
2003-08-12,81.5400,80.6500,81.5100
2003-08-13,82.1900,80.5800,81.2000
2003-08-14,81.7500,80.6900,81.5600
2003-08-15,81.9800,81.2000,81.7900
2003-08-18,83.6800,81.9000,83.5200
2003-08-19,83.8100,82.5600,82.8500
2003-08-20,83.3100,82.0000,83.0500
2003-08-21,83.8500,82.8500,82.8500
2003-08-22,84.7200,82.9600,82.9700
2003-08-25,83.0300,81.7500,81.9600
2003-08-26,82.5400,81.2700,82.5000
2003-08-27,82.5300,81.9000,82.0000
2003-08-28,82.3400,81.2700,81.9000
2003-08-29,82.1100,81.5600,82.0100
2003-09-02,85.9600,82.3000,85.7600
2003-09-03,87.3000,86.0000,86.3300
2003-09-04,88.2900,85.6900,87.9100
2003-09-05,88.2600,86.7500,86.9500
2003-09-08,89.6600,88.3500,89.1000
2003-09-09,89.9700,88.9300,89.4200
2003-09-10,89.0000,87.6100,87.8400
2003-09-11,88.4200,86.4000,87.9200
2003-09-12,89.0100,87.2000,88.7000
2003-09-15,89.9600,88.3900,88.4900
2003-09-16,90.4100,88.4900,90.2900
2003-09-17,91.9400,90.2000,90.6300
2003-09-18,92.4300,90.4600,92.0000
2003-09-19,93.4700,91.8000,93.2800
2003-09-22,92.2400,90.9000,91.3900
2003-09-23,92.0900,90.5600,91.3400
2003-09-24,91.8200,89.3300,89.4000
2003-09-25,90.9700,89.2000,89.4100
2003-09-26,90.1400,89.0000,89.0500
2003-09-29,90.1800,89.0700,89.4500
2003-09-30,89.2500,87.9000,88.3300
2003-10-01,90.6000,88.7000,90.3500
2003-10-02,90.4500,89.2200,90.0800
2003-10-03,91.9500,90.5700,90.6400
2003-10-06,91.7600,90.5100,91.1800
2003-10-07,91.7000,90.4000,91.7000
2003-10-08,92.8700,91.9500,92.6600
2003-10-09,93.6000,92.2000,92.4500
2003-10-10,93.1800,92.3600,92.6700
2003-10-13,93.5400,92.5800,93.2000
2003-10-14,92.9500,92.3200,92.7200
2003-10-15,94.5400,92.7400,92.7400
2003-10-16,89.7000,88.6600,89.2800
2003-10-17,89.6800,88.8100,89.2300
2003-10-20,89.4000,88.8600,89.0000
2003-10-21,89.3400,88.7000,88.9300
2003-10-22,89.0100,87.9000,88.4600
2003-10-23,88.4000,87.5300,88.1500
2003-10-24,88.6400,87.7200,88.4200
2003-10-27,89.1000,88.0500,88.5200
2003-10-28,89.9000,88.5200,89.9000
2003-10-29,89.9400,89.1500,89.3400
2003-10-30,90.1700,89.0600,89.1200
2003-10-31,90.7100,89.2000,89.4800
2003-11-03,90.8400,89.4800,89.6800
2003-11-04,89.8000,88.8600,89.1400
2003-11-05,88.8800,88.0000,88.4900
2003-11-06,89.5900,87.7200,89.3400
2003-11-07,89.6000,88.2600,88.2600
2003-11-10,90.4700,89.5500,89.9500
2003-11-11,90.0300,88.8900,89.3600
2003-11-12,91.1600,89.3100,90.6900
2003-11-13,91.4800,90.1600,91.0900
2003-11-14,91.4200,89.8100,90.2500
2003-11-17,90.0500,89.0300,89.8000
2003-11-18,90.1800,88.9000,88.9500
2003-11-19,89.8300,88.3200,89.4000
2003-11-20,89.7900,88.3800,88.3900
2003-11-21,88.8500,88.2300,88.6300
2003-11-24,89.7400,88.9500,89.6600
2003-11-25,89.8500,89.2700,89.4300
2003-11-26,90.0900,89.1100,89.9100
2003-11-28,90.6800,89.6200,90.5400
2003-12-01,91.3600,90.4800,91.0100
2003-12-02,91.4800,90.5200,90.7500
2003-12-03,91.4400,90.3000,90.3000
2003-12-04,91.4400,90.0300,91.4200
2003-12-05,91.3000,90.5000,90.6400
2003-12-08,91.4700,90.5200,91.2000
2003-12-09,92.1600,90.6100,90.6300
2003-12-10,92.7400,90.6500,91.7300
2003-12-11,92.9700,91.9200,92.4000
2003-12-12,93.1600,92.2400,92.7100
2003-12-15,93.9700,92.0800,92.1100
2003-12-16,94.1200,91.8800,93.9800
2003-12-17,93.8700,92.8500,93.4000
2003-12-18,93.3800,92.5000,92.7300
2003-12-19,93.2500,92.6700,93.1400
2003-12-22,93.5000,92.7800,93.3900
2003-12-23,93.4400,92.3400,92.7900
2003-12-24,92.8000,92.1800,92.2700
2003-12-26,93.0000,92.3000,92.9000
2003-12-29,93.7300,93.0300,93.5200
2003-12-30,93.5000,92.3600,92.6300
2003-12-31,92.8500,92.1600,92.6800
2004-01-02,93.0500,91.2000,91.5500
2004-01-05,93.0900,92.0000,93.0500
2004-01-06,93.1900,92.1400,93.0600
2004-01-07,93.3800,92.4700,92.7800
2004-01-08,93.2100,92.0310,93.0400
2004-01-09,92.3500,91.0000,91.2100
2004-01-12,92.1400,91.2100,91.5500
2004-01-13,91.5100,89.0100,89.7000
2004-01-14,90.4600,89.7500,90.3100
2004-01-15,95.6500,93.5500,94.0200
2004-01-16,95.3500,94.7100,95.3200
2004-01-20,97.4400,95.7300,97.1000
2004-01-21,98.0400,96.6400,97.7000
2004-01-22,98.1600,97.3200,97.5100
2004-01-23,98.2100,97.1000,97.9000
2004-01-26,99.8500,97.5600,99.8500
2004-01-27,99.6700,98.7000,98.8000
2004-01-28,99.4200,97.2800,97.3800
2004-01-29,98.6000,96.5500,98.0100
2004-01-30,99.3300,97.8400,99.2300
2004-02-02,99.9400,98.5000,99.3900
2004-02-03,100.0000,98.9500,100.0000
2004-02-04,100.4300,99.3000,100.1900
2004-02-05,100.0900,98.2600,98.8600
2004-02-06,99.2400,98.2500,98.9400
2004-02-09,99.4400,98.6000,98.9500
2004-02-10,99.9700,98.4100,99.6100
2004-02-11,100.3100,98.8000,99.9600
2004-02-12,100.3000,99.3000,99.3000
2004-02-13,100.0900,99.0828,99.7100
2004-02-17,100.0000,99.3200,99.3700
2004-02-18,99.7700,98.1500,98.4200
2004-02-19,99.2300,97.5200,97.8000
2004-02-20,98.6000,97.1900,97.3100
2004-02-23,97.5100,95.4600,95.9600
2004-02-24,97.4600,95.2000,96.7900
2004-02-25,97.0900,96.2300,96.5400
2004-02-26,97.2600,96.2500,96.7900
2004-02-27,97.3800,96.1000,96.5000
2004-03-01,97.2500,96.1500,97.0400
2004-03-02,97.6000,96.6200,96.8200
2004-03-03,96.8900,95.6000,96.8400
2004-03-04,96.9200,96.1320,96.3900
2004-03-05,96.9800,95.5600,96.4500
2004-03-08,96.8800,94.5900,94.5900
2004-03-09,95.2800,93.7700,94.5300
2004-03-10,94.7400,92.6800,93.0600
2004-03-11,92.9800,91.1500,91.2100
2004-03-12,93.3800,91.6800,93.3000
2004-03-15,92.6900,90.8800,91.8200
2004-03-16,92.7000,91.4200,92.4500
2004-03-17,93.7900,92.4500,93.3900
2004-03-18,93.1800,91.9000,92.8500
2004-03-19,92.9700,91.5100,91.6200
2004-03-22,91.4800,90.2800,91.0200
2004-03-23,92.1600,90.6800,91.3200
2004-03-24,92.4900,91.0400,91.7700
2004-03-25,92.6300,91.4500,92.3900
2004-03-26,93.2500,92.1600,92.7700
2004-03-29,93.6100,92.1800,92.6800
2004-03-30,92.6700,91.3500,92.3200
2004-03-31,92.2400,91.5100,91.8400
2004-04-01,92.6800,91.6200,92.3700
2004-04-02,94.5500,93.3300,94.2000
2004-04-05,94.3700,93.5100,94.1800
2004-04-06,93.7900,93.0200,93.7000
2004-04-07,93.5800,92.5100,93.0800
2004-04-08,94.3900,92.5500,93.1200
2004-04-12,94.3600,93.4000,93.7400
2004-04-13,94.0400,92.5000,93.0400
2004-04-14,93.8600,92.1000,93.7000
2004-04-15,94.0900,93.0600,93.9700
2004-04-16,92.3500,91.0400,92.2800
2004-04-19,92.3000,91.7000,91.9400
2004-04-20,92.4800,90.6500,90.6500
2004-04-21,91.4200,90.6900,91.2600
2004-04-22,91.5100,89.7000,90.7400
2004-04-23,91.6100,90.3600,91.2800
2004-04-26,91.5600,90.3490,90.4300
2004-04-27,91.9900,90.5600,91.1100
2004-04-28,90.9800,90.2100,90.4100
2004-04-29,90.2600,88.1900,89.0800
2004-04-30,89.2000,88.0100,88.1700
2004-05-03,88.5200,87.2012,88.0200
2004-05-04,89.7400,88.0000,89.0000
2004-05-05,89.7500,88.5100,88.9600
2004-05-06,89.1000,87.5900,88.3600
2004-05-07,89.4000,87.6200,88.1900
2004-05-10,88.1025,86.3700,86.8800
2004-05-11,88.1500,86.8200,87.1300
2004-05-12,87.2500,85.1200,86.8100
2004-05-13,87.4100,86.2600,87.1900
2004-05-14,87.3500,86.0700,86.4100
2004-05-17,86.0300,85.1500,85.5300
2004-05-18,86.4900,86.0000,86.0600
2004-05-19,88.8800,86.5000,87.0500
2004-05-20,87.9500,87.0500,87.4200
2004-05-21,88.1800,86.9100,87.1300
2004-05-24,87.8400,86.5500,87.1000
2004-05-25,88.9200,86.5500,88.7000
2004-05-26,88.8500,88.0400,88.3500
2004-05-27,89.0800,87.9800,88.5900
2004-05-28,88.8500,88.2500,88.5900
2004-06-01,88.4800,87.3000,88.1200
2004-06-02,88.6400,87.8900,87.9800
2004-06-03,88.1000,87.3500,87.3500
2004-06-04,88.4900,87.5000,87.5600
2004-06-07,88.9900,88.0100,88.6400
2004-06-08,90.5000,88.4000,90.0400
2004-06-09,90.5500,89.8100,90.0900
2004-06-10,90.7500,89.8910,90.4600
2004-06-14,90.5800,89.6200,90.0700
2004-06-15,91.2100,90.2315,90.5400
2004-06-16,90.9300,90.0900,90.3800
2004-06-17,90.5600,90.0700,90.4400
2004-06-18,90.8000,89.9000,90.0600
2004-06-21,90.4300,89.3100,89.4900
2004-06-22,90.2400,89.1300,90.0200
2004-06-23,90.8400,89.8400,90.7900
2004-06-24,90.9200,89.8400,89.9900
2004-06-25,90.2300,88.9400,89.5500
2004-06-28,89.9000,88.3600,88.7100
2004-06-29,88.4900,87.9000,88.2900
2004-06-30,88.5000,87.7000,88.1500
2004-07-01,88.4400,86.5700,87.5000
2004-07-02,87.5500,86.6000,87.0400
2004-07-06,86.7300,85.1300,85.7000
2004-07-07,85.9400,85.0500,85.3500
2004-07-08,85.0100,83.5800,83.6500
2004-07-09,84.5000,83.5100,83.8900
2004-07-12,85.2500,83.4200,84.9500
2004-07-13,86.0900,85.2000,85.2500
2004-07-14,85.2400,83.7800,84.1300
2004-07-15,84.6300,83.6100,84.0200
2004-07-16,86.4800,84.2800,84.2800
2004-07-19,85.8500,84.4000,85.3000
2004-07-20,86.4900,85.3000,86.3600
2004-07-21,87.1100,85.3000,85.3000
2004-07-22,86.4000,84.6800,86.0600
2004-07-23,86.0600,84.5000,84.8500
2004-07-26,85.5800,84.5100,85.0900
2004-07-27,86.3000,85.4500,85.8800
2004-07-28,86.2800,84.8800,85.8500
2004-07-29,87.2200,86.2300,86.7700
2004-07-30,87.4000,86.3875,87.0700
2004-08-02,87.3900,86.4200,86.6900
2004-08-03,86.8000,85.4400,85.7100
2004-08-04,86.6500,85.2500,85.9700
2004-08-05,86.4200,85.0100,85.1900
2004-08-06,84.7600,83.4200,83.4800
2004-08-09,83.9600,82.8700,83.5500
2004-08-10,84.9900,83.8100,84.9900
2004-08-11,83.9800,83.1000,83.6900
2004-08-12,83.0500,81.9000,82.2100
2004-08-13,83.9400,82.5100,83.9100
2004-08-16,84.5600,83.5100,84.0200
2004-08-17,84.5400,83.6600,84.0400
2004-08-18,85.1300,83.5700,85.1300
2004-08-19,85.3500,84.4500,84.8900
2004-08-20,85.2500,84.5200,85.2500
2004-08-23,85.4500,84.6500,84.6500
2004-08-24,85.1500,84.3500,84.7100
2004-08-25,85.2700,84.5500,85.0700
